18593,W,2005,12/10/2005,11,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A173,455000,515662,54.53325664,-1.15156771,4.1,2.55,0,1,467,10,62,15,2,0,1,2,4,24,564
18593,W,2005,12/10/2005,12,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A173,455000,515662,54.53325664,-1.15156771,4.1,2.55,0,2,561,8,82,16,5,2,1,1,1,26,679
18593,W,2005,12/10/2005,13,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A173,455000,515662,54.53325664,-1.15156771,4.1,2.55,0,1,417,8,94,18,2,2,2,1,4,29,549
18593,W,2005,12/10/2005,14,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A173,455000,515662,54.53325664,-1.15156771,4.1,2.55,1,5,494,11,89,19,0,3,5,5,1,33,632
18593,W,2005,12/10/2005,15,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A173,455000,515662,54.53325664,-1.15156771,4.1,2.55,2,5,551,9,100,24,2,3,1,2,2,34,699
18593,W,2005,12/10/2005,16,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A173,455000,515662,54.53325664,-1.15156771,4.1,2.55,1,5,633,16,142,14,3,0,2,0,2,21,817
18593,W,2005,12/10/2005,17,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A173,455000,515662,54.53325664,-1.15156771,4.1,2.55,2,4,667,11,75,10,1,1,0,0,3,15,772
18593,W,2005,12/10/2005,18,11,North East,171,Redcar and Cleveland,A171,Major,A1043,A173,455000,515662,54.53325664,-1.15156771,4.1,2.55,0,0,535,8,41,7,0,0,1,1,1,10,594
26745,E,2005,21/06/2005,7,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174,465000,518840,54.56063026,-0.99635601,5.1,3.17,0,1,83,2,18,5,1,2,0,1,0,9,113
26745,E,2005,21/06/2005,8,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174,465000,518840,54.56063026,-0.99635601,5.1,3.17,0,1,187,5,30,6,0,2,0,0,0,8,231
26745,E,2005,21/06/2005,9,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174,465000,518840,54.56063026,-0.99635601,5.1,3.17,0,0,101,6,26,8,0,4,0,0,2,14,147
26745,E,2005,21/06/2005,10,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174,465000,518840,54.56063026,-0.99635601,5.1,3.17,0,1,116,4,25,7,1,0,0,0,0,8,154
26745,E,2005,21/06/2005,11,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174,465000,518840,54.56063026,-0.99635601,5.1,3.17,1,0,126,4,19,5,0,0,0,2,1,8,157
26745,E,2005,21/06/2005,12,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174,465000,518840,54.56063026,-0.99635601,5.1,3.17,0,0,157,6,26,5,0,1,0,0,2,8,197
26745,E,2005,21/06/2005,13,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174,465000,518840,54.56063026,-0.99635601,5.1,3.17,1,0,138,4,9,4,0,0,0,1,2,7,158
26745,E,2005,21/06/2005,14,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174,465000,518840,54.56063026,-0.99635601,5.1,3.17,0,0,152,6,20,4,1,5,0,0,1,11,189
26745,E,2005,21/06/2005,15,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174,465000,518840,54.56063026,-0.99635601,5.1,3.17,2,1,201,5,18,4,1,2,0,0,1,8,233
26745,E,2005,21/06/2005,16,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174,465000,518840,54.56063026,-0.99635601,5.1,3.17,2,0,232,6,36,2,0,0,0,0,0,2,276
26745,E,2005,21/06/2005,17,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174,465000,518840,54.56063026,-0.99635601,5.1,3.17,2,4,291,5,30,0,0,0,0,0,0,0,330
26745,E,2005,21/06/2005,18,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174,465000,518840,54.56063026,-0.99635601,5.1,3.17,1,4,209,5,15,0,0,0,0,0,0,0,233
26745,W,2005,21/06/2005,7,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174,465000,518840,54.56063026,-0.99635601,5.1,3.17,1,2,149,5,39,1,0,1,1,1,2,6,201
26745,W,2005,21/06/2005,8,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174,465000,518840,54.56063026,-0.99635601,5.1,3.17,1,2,252,7,35,2,0,1,0,0,0,3,299
26745,W,2005,21/06/2005,9,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174,465000,518840,54.56063026,-0.99635601,5.1,3.17,1,1,166,5,18,5,0,2,0,0,1,8,198
26745,W,2005,21/06/2005,10,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174,465000,518840,54.56063026,-0.99635601,5.1,3.17,0,0,129,4,9,3,0,2,0,0,4,9,151
26745,W,2005,21/06/2005,11,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174,465000,518840,54.56063026,-0.99635601,5.1,3.17,0,1,138,4,23,5,0,0,1,2,0,8,174
26745,W,2005,21/06/2005,12,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174,465000,518840,54.56063026,-0.99635601,5.1,3.17,0,0,127,6,17,7,0,0,0,1,0,8,158
26745,W,2005,21/06/2005,13,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174,465000,518840,54.56063026,-0.99635601,5.1,3.17,0,1,126,8,19,9,1,0,2,0,1,13,167
26745,W,2005,21/06/2005,14,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174,465000,518840,54.56063026,-0.99635601,5.1,3.17,0,1,132,5,20,13,0,0,1,2,0,16,174
26745,W,2005,21/06/2005,15,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174,465000,518840,54.56063026,-0.99635601,5.1,3.17,0,0,211,6,23,4,0,0,1,1,2,8,248
26745,W,2005,21/06/2005,16,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174,465000,518840,54.56063026,-0.99635601,5.1,3.17,0,0,194,11,19,5,0,0,1,0,0,6,230
26745,W,2005,21/06/2005,17,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174,465000,518840,54.56063026,-0.99635601,5.1,3.17,5,3,185,4,15,1,0,1,0,1,0,3,210
26745,W,2005,21/06/2005,18,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174,465000,518840,54.56063026,-0.99635601,5.1,3.17,0,5,159,3,15,2,0,0,0,0,0,2,184
36765,E,2005,29/09/2005,7,11,North East,171,Redcar and Cleveland,A174,Major,A171,A1053,455000,517330,54.54824504,-1.1512568,4.4,2.73,2,10,1307,2,199,18,9,7,7,10,11,62,1580
36765,E,2005,29/09/2005,8,11,North East,171,Redcar and Cleveland,A174,Major,A171,A1053,455000,517330,54.54824504,-1.1512568,4.4,2.73,3,6,1449,0,182,23,10,12,6,12,10,73,1710
36765,E,2005,29/09/2005,9,11,North East,171,Redcar and Cleveland,A174,Major,A171,A1053,455000,517330,54.54824504,-1.1512568,4.4,2.73,0,3,796,6,180,20,7,8,7,13,17,72,1057
36765,E,2005,29/09/2005,10,11,North East,171,Redcar and Cleveland,A174,Major,A171,A1053,455000,517330,54.54824504,-1.1512568,4.4,2.73,0,2,471,2,110,20,8,4,5,19,18,74,659
36765,E,2005,29/09/2005,11,11,North East,171,Redcar and Cleveland,A174,Major,A171,A1053,455000,517330,54.54824504,-1.1512568,4.4,2.73,0,1,508,1,104,25,5,4,4,20,16,74,688
36765,E,2005,29/09/2005,12,11,North East,171,Redcar and Cleveland,A174,Major,A171,A1053,455000,517330,54.54824504,-1.1512568,4.4,2.73,0,3,517,1,89,25,4,2,6,24,15,76,686
36765,E,2005,29/09/2005,13,11,North East,171,Redcar and Cleveland,A174,Major,A171,A1053,455000,517330,54.54824504,-1.1512568,4.4,2.73,1,7,629,3,97,22,4,11,2,25,25,89,825
36765,E,2005,29/09/2005,14,11,North East,171,Redcar and Cleveland,A174,Major,A171,A1053,455000,517330,54.54824504,-1.1512568,4.4,2.73,0,6,587,2,103,26,4,4,10,19,22,85,783
36765,E,2005,29/09/2005,15,11,North East,171,Redcar and Cleveland,A174,Major,A171,A1053,455000,517330,54.54824504,-1.1512568,4.4,2.73,0,1,718,6,165,16,6,6,3,28,15,74,964
